Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),Latitude,Longitude
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG2,86.5,77.8,93.4,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG3,86.5,78.0,94.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG4,86.5,78.0,93.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG5,86.5,77.5,92.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG6,86.5,77.3,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG7,86.5,78.2,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
50094,Lincoln Generating Facility LLC,55222.0,Lincoln Generating Facility,IL,Will,PJM,IPP Non-CHP,CTG8,86.5,78.6,94.1,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,41.393315,-87.94361
5761,Ennis Power Company LLC,55223.0,Ennis Power Company LLC,TX,Ellis,ERCO,IPP Non-CHP,GT1,285.0,245.1,267.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2002.0, , ,(OP) Operating,,32.32,-96.675
5761,Ennis Power Company LLC,55223.0,Ennis Power Company LLC,TX,Ellis,ERCO,IPP Non-CHP,ST1,133.0,114.4,125.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2002.0, , ,(OP) Operating,,32.32,-96.675
15470,"Duke Energy Indiana, LLC",55224.0,Wheatland Generating Facility,IN,Knox,MISO,Electric Utility,CTG1,125.1,111.0,130.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.6716,-87.2931
15470,"Duke Energy Indiana, LLC",55224.0,Wheatland Generating Facility,IN,Knox,MISO,Electric Utility,CTG2,125.1,112.0,130.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.6716,-87.2931
15470,"Duke Energy Indiana, LLC",55224.0,Wheatland Generating Facility,IN,Knox,MISO,Electric Utility,CTG3,125.1,108.0,130.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.6716,-87.2931
15470,"Duke Energy Indiana, LLC",55224.0,Wheatland Generating Facility,IN,Knox,MISO,Electric Utility,CTG4,125.1,111.0,130.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,38.6716,-87.2931
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,CTG1,176.0,149.3,160.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,36.0119,-95.6967
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,CTG2,176.0,149.3,160.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,36.0119,-95.6967
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,CTG3,176.0,149.3,160.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,36.0119,-95.6967
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,CTG4,176.0,149.3,160.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,36.0119,-95.6967
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,STG1,255.0,244.6,243.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2002.0, , ,(OP) Operating,,36.0119,-95.6967
2897,Oneta Power LLC,55225.0,Oneta Energy Center,OK,Wagoner,SWPP,IPP Non-CHP,STG2,255.0,244.6,243.9,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,36.0119,-95.6967
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,GT1,166.7,167.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,GT2,166.7,167.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,GT3,166.7,167.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,GT4,166.7,167.0,179.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,ST3,184.6,182.0,189.6,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
6763,Freestone Power Generation LLC,55226.0,Freestone Energy Center,TX,Freestone,ERCO,IPP Non-CHP,ST6,184.6,182.0,189.6,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2002.0, , ,(OP) Operating,,31.8907,-96.1131
7004,"Buckeye Power, Inc",55228.0,Greenville Electric Generating Station,OH,Darke,PJM,Electric Utility,GT1,59.0,49.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,40.075783,-84.61514
7004,"Buckeye Power, Inc",55228.0,Greenville Electric Generating Station,OH,Darke,PJM,Electric Utility,GT2,59.0,49.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,40.075783,-84.61514
7004,"Buckeye Power, Inc",55228.0,Greenville Electric Generating Station,OH,Darke,PJM,Electric Utility,GT3,59.0,49.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,40.075783,-84.61514
7004,"Buckeye Power, Inc",55228.0,Greenville Electric Generating Station,OH,Darke,PJM,Electric Utility,GT4,59.0,49.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,40.075783,-84.61514
61919,Kimura Power LLC,55229.0,Montpelier Electric Generating Station,IN,Wells,MISO,IPP Non-CHP,GT1,59.0,57.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,40.6206,-85.3057
61919,Kimura Power LLC,55229.0,Montpelier Electric Generating Station,IN,Wells,MISO,IPP Non-CHP,GT2,59.0,58.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,40.6206,-85.3057
61919,Kimura Power LLC,55229.0,Montpelier Electric Generating Station,IN,Wells,MISO,IPP Non-CHP,GT3,59.0,59.1,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,40.6206,-85.3057
61919,Kimura Power LLC,55229.0,Montpelier Electric Generating Station,IN,Wells,MISO,IPP Non-CHP,GT4,59.0,59.0,59.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,40.6206,-85.3057
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,CT1,170.0,165.0,170.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,2.0,2006.0, , ,(OP) Operating,,33.101,-97.9574
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,CT2,170.0,165.0,170.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,2.0,2006.0, , ,(OP) Operating,,33.101,-97.9574
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,CT3,170.0,165.0,170.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2011.0, , ,(OP) Operating,,33.101,-97.9574
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,CT4,170.0,165.0,170.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2011.0, , ,(OP) Operating,,33.101,-97.9574
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,ST1,300.0,290.5,300.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,2.0,2006.0, , ,(OP) Operating,,33.101,-97.9574
66085,"Jack County Power, LLC",55230.0,Jack County,TX,Wise,ERCO,Electric Utility,ST2,300.0,290.5,300.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,3.0,2011.0, , ,(OP) Operating,,33.101,-97.9574
27031,Liberty Electric Power LLC,55231.0,Liberty Electric Power Plant,PA,Delaware,PJM,IPP Non-CHP,GTG1,186.0,169.1,169.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2002.0, , ,(OP) Operating,,39.8614,-75.3358
27031,Liberty Electric Power LLC,55231.0,Liberty Electric Power Plant,PA,Delaware,PJM,IPP Non-CHP,GTG2,186.0,169.1,169.1,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,5.0,2002.0, , ,(OP) Operating,,39.8614,-75.3358
27031,Liberty Electric Power LLC,55231.0,Liberty Electric Power Plant,PA,Delaware,PJM,IPP Non-CHP,STG,242.0,223.8,223.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,5.0,2002.0, , ,(OP) Operating,,39.8614,-75.3358
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT1,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT2,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT3,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(OP) Operating,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT4,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(SB) Standby/Backup: available for service but not normally used,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT5,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2002.0, , ,(SB) Standby/Backup: available for service but not normally used,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT6,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2002.0, , ,(SB) Standby/Backup: available for service but not normally used,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT7,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2002.0, , ,(SB) Standby/Backup: available for service but not normally used,,37.0286,-88.3958
18642,Tennessee Valley Authority,55232.0,Marshall Energy Facility,KY,Marshall,TVA,Electric Utility,CT8,86.0,72.7,92.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2002.0, , ,(SB) Standby/Backup: available for service but not normally used,,37.0286,-88.3958
8027,Handsome Lake Energy LLC,55233.0,Handsome Lake Energy LLC,PA,Venango,PJM,IPP Non-CHP,GT01,58.9,53.5,53.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2001.0, , ,(OP) Operating,,41.2908,-79.8061
8027,Handsome Lake Energy LLC,55233.0,Handsome Lake Energy LLC,PA,Venango,PJM,IPP Non-CHP,GT02,58.9,53.5,53.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2001.0, , ,(OP) Operating,,41.2908,-79.8061
8027,Handsome Lake Energy LLC,55233.0,Handsome Lake Energy LLC,PA,Venango,PJM,IPP Non-CHP,GT03,58.9,53.5,53.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,41.2908,-79.8061
8027,Handsome Lake Energy LLC,55233.0,Handsome Lake Energy LLC,PA,Venango,PJM,IPP Non-CHP,GT04,58.9,53.5,53.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,41.2908,-79.8061
8027,Handsome Lake Energy LLC,55233.0,Handsome Lake Energy LLC,PA,Venango,PJM,IPP Non-CHP,GT05,58.9,53.5,53.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2001.0, , ,(OP) Operating,,41.2908,-79.8061
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT1,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,2.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT2,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,2.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT3,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,2.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT4,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,2.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT5,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT6,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT7,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
19436,Union Electric Co - (MO),55234.0,Audrain Generating Station,MO,Audrain,MISO,Electric Utility,GT8,101.8,75.0,92.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,2001.0, , ,(OP) Operating,,39.3092,-91.5369
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT1,86.5,84.9,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT2,86.5,84.9,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT3,86.5,84.9,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT4,86.5,84.1,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT5,86.5,85.1,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT6,86.5,85.1,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT7,86.5,83.9,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
59921,Lee County Generating Station - (IL),55236.0,Lee Energy Facility,IL,Lee,PJM,IPP Non-CHP,CT8,86.5,83.9,89.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.8287,-89.4054
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG1,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG2,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG3,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG4,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG5,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG6,60.5,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG7,60.0,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.2794,-88.4772
60168,"Shelby County Energy Center, LLC",55237.0,Shelby Energy County,IL,Shelby,MISO,IPP Non-CHP,CTG8,60.0,42.0,48.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.2794,-88.4772
60504,Rockford Generation LLC,55238.0,NRG Rockford I,IL,Winnebago,PJM,IPP Non-CHP,0001,158.0,181.5,188.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,42.238558,-89.1012
60504,Rockford Generation LLC,55238.0,NRG Rockford I,IL,Winnebago,PJM,IPP Non-CHP,0002,158.0,180.7,188.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,42.238558,-89.1012
22131,Red Oak Operating Services LLC,55239.0,Red Oak Power LLC,NJ,Middlesex,PJM,IPP Non-CHP,0001,180.2,167.3,182.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2002.0, , ,(OP) Operating,,40.448674,-74.34888
22131,Red Oak Operating Services LLC,55239.0,Red Oak Power LLC,NJ,Middlesex,PJM,IPP Non-CHP,0002,180.2,167.3,182.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2002.0, , ,(OP) Operating,,40.448674,-74.34888
22131,Red Oak Operating Services LLC,55239.0,Red Oak Power LLC,NJ,Middlesex,PJM,IPP Non-CHP,0003,180.2,167.3,182.7,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,2002.0, , ,(OP) Operating,,40.448674,-74.34888
22131,Red Oak Operating Services LLC,55239.0,Red Oak Power LLC,NJ,Middlesex,PJM,IPP Non-CHP,0004,280.5,274.0,275.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,4.0,2002.0, , ,(OP) Operating,,40.448674,-74.34888
12739,Mobile Energy LLC,55241.0,Hog Bayou Energy Center,AL,Mobile,SOCO,IPP Non-CHP,CT01,200.0,155.0,170.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,7.0,2001.0, , ,(OP) Operating,,30.7478,-88.0575
12739,Mobile Energy LLC,55241.0,Hog Bayou Energy Center,AL,Mobile,SOCO,IPP Non-CHP,ST01,80.0,75.0,75.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,7.0,2001.0, , ,(OP) Operating,,30.7478,-88.0575
54692,Santa Rosa Energy Center LLC,55242.0,Santa Rosa Energy Center,FL,Santa Rosa,FPL,IPP Non-CHP,CT01,200.0,161.4,173.4,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,6.0,2003.0, , ,(OP) Operating,,30.5664,-87.115
54692,Santa Rosa Energy Center LLC,55242.0,Santa Rosa Energy Center,FL,Santa Rosa,FPL,IPP Non-CHP,ST01,74.5,74.5,74.5,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,6.0,2003.0, , ,(OP) Operating,,30.5664,-87.115
13994,Oglethorpe Power Corporation,55244.0,Doyle Energy Facility,GA,Walton,SOCO,Electric Utility,CTG1,64.0,56.0,64.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2000.0, , ,(OP) Operating,,33.837699,-83.69958
13994,Oglethorpe Power Corporation,55244.0,Doyle Energy Facility,GA,Walton,SOCO,Electric Utility,CTG2,71.8,56.7,59.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2000.0, , ,(OP) Operating,,33.837699,-83.69958
13994,Oglethorpe Power Corporation,55244.0,Doyle Energy Facility,GA,Walton,SOCO,Electric Utility,CTG3,71.8,56.7,59.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2000.0, , ,(OP) Operating,,33.837699,-83.69958
13994,Oglethorpe Power Corporation,55244.0,Doyle Energy Facility,GA,Walton,SOCO,Electric Utility,CTG4,100.7,70.9,84.6,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2000.0, , ,(OP) Operating,,33.837699,-83.69958
13994,Oglethorpe Power Corporation,55244.0,Doyle Energy Facility,GA,Walton,SOCO,Electric Utility,CTG5,100.7,70.8,85.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,7.0,2000.0, , ,(OP) Operating,,33.837699,-83.69958
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT1,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.7139,-83.1778
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT2,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.7139,-83.1778
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT3,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.7139,-83.1778
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT4,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,39.7139,-83.1778
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT5,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2002.0, , ,(OP) Operating,,39.7139,-83.1778
61134,"Darby Power, LLC",55247.0,"Darby Power, LLC",OH,Pickaway,PJM,IPP Non-CHP,GT6,94.0,80.0,90.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2002.0, , ,(OP) Operating,,39.7139,-83.1778
57043,University Park Energy LLC,55250.0,University Park South,IL,Will,PJM,IPP Non-CHP,UPG1,58.9,50.0,56.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.440893,-87.75319
57043,University Park Energy LLC,55250.0,University Park South,IL,Will,PJM,IPP Non-CHP,UPG2,58.9,50.0,56.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.440893,-87.75319
57043,University Park Energy LLC,55250.0,University Park South,IL,Will,PJM,IPP Non-CHP,UPG3,58.9,50.0,56.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.440893,-87.75319
57043,University Park Energy LLC,55250.0,University Park South,IL,Will,PJM,IPP Non-CHP,UPG4,58.9,50.0,56.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,6.0,2001.0, , ,(OP) Operating,,41.440893,-87.75319
